,MA,NV,AR,MN,NJ,OH,NM,KY,NY,KS,MI,CO,IL,WA,LA,DE,OR,AK,MO,MD,CA,CT,AL,WV,NC,ME,HI
2021-06-21,70.33800049457723,54.709502755020864,49.719729349600854,65.76258181092524,61.53672720273123,51.139595561187626,60.685046943507864,53.627571062119365,55.807146138622706,57.22678511946196,55.68222907608571,65.80500221615775,55.5693117730525,67.1356171576631,48.01879050137671,63.57902238556316,53.69632042639048,55.87697475050745,47.594241136948526,67.47827835742753,65.49914187786791,64.01159774002113,54.22999187267052,46.168351306563366,52.00732647377135,68.12674457725154,63.206999936502825
2021-06-22,70.42479561993397,54.82773659710247,49.81157516937959,65.95706139139602,61.70217256320106,51.254448923878726,60.80655772824718,53.78783063815651,55.9962058771204,57.31434146002536,55.768511993702994,66.00015499798168,55.756900662165656,67.2744643286948,48.10612635263762,63.74544996499094,53.87456435605284,55.97520118128219,47.72085031243389,67.86399641128143,65.67261678116134,64.31488978648531,54.32020929347839,46.37544705793859,52.14651011055845,68.19195966715637,63.31788498841358
2021-06-23,70.43800049457724,54.92566700227076,49.87647359907819,66.0077013734916,61.77125476736408,51.3110950332531,60.936984616328324,53.85927891927576,56.085331264203084,57.418546616902546,55.830821277836606,66.0924640293282,55.80990297062562,67.29765202414066,48.152545683116124,63.86132715185241,53.938252855838876,56.03149016928188,47.81128655666725,67.9594401358617,65.75089069870496,64.38792035308853,54.403663108643585,46.43088986339142,52.1997544062393,68.2720353590512,63.434818750355184
2021-06-24,70.53800049457723,55.01417484717446,49.97852038259876,66.3205374409465,62.19128910701883,51.59486365392943,61.07049886483766,53.96300079982965,56.20232601433675,57.539515038678026,55.91146588968727,66.23403056735233,55.99377427996775,67.49357484972191,48.25254568311614,64.05281984771936,54.06348936781801,56.193434291771844,47.911306981695176,68.14903523619557,65.90507753363615,64.78679183127258,54.524293708392,46.53088986339142,52.43796244444947,68.3625117831185,63.59090164471822
2021-06-25,70.62479561993398,55.12144685779888,50.04665209373534,66.39527320722328,62.24951492989697,51.66478579913774,61.163065404458536,54.06483948421052,56.29194439595457,57.63346530256104,56.03970979815614,66.2891291231896,56.0845789693281,67.57282701255698,48.35254568311615,64.15000215597661,54.136997601991844,56.2899979631629,48.068917604351,68.15488386044196,65.95154945470252,64.83064525365948,54.637380675101134,46.61283380649243,52.527461211889644,68.4625117831185,63.69774344595188
2021-06-26,70.65120536922052,55.2085818978565,50.157704419835504,66.46114358404205,62.31859713405998,51.77069412066839,61.23817201086425,54.13953567035354,56.36692920480617,57.734882620365134,56.12891484036054,66.35482038258701,56.1636425456382,67.64507478921338,48.415842604464345,64.20687985437613,54.214299970559296,56.36910136165673,48.137903310217304,68.16073248468835,66.03731392791323,64.85725324184138,54.7440104252857,46.71640846371495,52.60963768278699,68.50277307940519,63.79891997857813
2021-06-27,70.76982220241992,55.32738573212291,50.29016817191742,66.50757893971709,62.38767933822299,51.8811364535867,61.33339969745588,54.24378136050537,56.45753003616672,57.8649640045979,56.246717041845876,66.40217294714878,56.233676331851875,67.70552167102379,48.65254568311615,64.28296692603652,54.30340721011472,56.519605311020236,48.25297637205775,68.16658110893475,66.09819439398896,64.88386123002329,54.90788519253117,46.765214980171606,52.72150422795879,68.61421908254407,63.9310994085599
2021-06-28,70.92479561993397,55.396795170459924,50.373949705613235,66.62289485489485,62.560371311181854,52.00523343428101,61.43203550816785,54.313411098342215,56.54010647760448,57.97385667634898,56.32319548919925,66.46011821527068,56.33678841187198,67.80437886790904,48.715842604464356,64.38238941462312,54.39223501551747,56.64535807334413,48.35676833661381,68.17242973318113,66.19639329182812,64.97413208419047,54.99604942201307,46.82539872134464,52.831498199165146,68.77395778625738,64.04258209392708
2021-06-29,71.11700270384684,55.521951071458,50.46090345112516,66.7136830426985,62.63306328414071,52.02951771751947,61.52073489105447,54.499635652823876,56.72888296578404,58.04465585649805,56.40129005977347,66.49969733984861,56.51075635447322,67.92019870606592,48.93016528255036,64.50050081970046,54.55488964395495,56.758013931264195,48.426344984586194,68.20887993653902,66.29227183032184,65.01082551677901,55.050506718083845,46.97301754766547,52.92622747669754,68.89891157987553,64.11558588249706
2021-06-30,71.14341245313337,55.62228064378759,50.56334778245391,66.82172444802315,62.7639810799777,52.17927983023743,61.61200250391227,54.58768751868919,56.82103872700155,58.44524765035523,56.49869128678595,66.56538859924602,56.617565472888494,68.01376266618483,48.97658461302887,64.58751290609328,54.65513527329801,57.072689841550485,48.518991174287855,68.21928483620516,66.38204917523952,65.09137237175445,55.293814654112296,47.09105752884862,53.03285205860357,68.94489587773165,64.23172466760606
2021-07-01,71.23020757849011,55.80654382196599,50.708873933036294,66.9450467603791,62.8639810799777,52.25108193605873,61.75270165011517,54.79801338389922,56.976071724845106,58.61696781294203,56.621602446420944,66.64941855347905,56.80056119790102,68.12190985547822,49.262238112595554,64.68909531510731,54.83110651345339,57.22473765538763,48.93785291876129,68.23424601129102,66.48715277347655,65.14494979333311,55.47882407064869,47.49659073684445,53.12846638591291,69.04489587773165,64.3546720663162
2021-07-02,71.3302075784901,55.900432131231305,50.80587294439734,67.05268928278245,62.93306328414071,52.32972325942235,61.86294573446487,54.89245290047655,57.06762831099434,58.721887003057205,56.71382884941491,66.74409623389425,56.885860396547415,68.24072957261805,49.36223811259555,64.78747699801717,54.904352044626854,57.32655920043091,49.04867892491281,68.24009463553742,66.60098675559601,65.171557781515,55.57098213095647,47.55270820698428,53.20625718411957,69.15037226392316,64.45227508865374
2021-07-03,71.35272086973306,55.97814462136008,51.06075837709776,67.11855965960122,63.00214548830373,52.57890464332982,61.9516880021057,54.99986582427762,57.13687967849071,58.85420377386378,56.89230715918748,66.80645258715307,57.04166804663367,68.29222951210951,49.46223811259556,64.83901667679045,55.09704727065574,57.519663610486894,49.192445021737676,68.25505581062328,66.70377432964374,65.1981657696969,55.73327400247436,47.604791592580874,53.431669966792604,69.18110998427714,64.5612829928232
2021-07-04,71.44341245313338,56.06803876941074,51.14007376006925,67.15885669279436,63.071227692466735,52.66228712409531,62.02429176952674,55.070169930059684,57.220734788087995,58.926606692180364,56.950418852093286,66.84649233167129,57.119046943127124,68.3520936115072,49.52553503394376,64.90487402939033,55.17382474675044,57.585211828730024,49.25454807225561,68.26090443486967,66.7555621029829,65.2247737578788,55.80864237983496,47.690326268620225,53.47538733526591,69.28515717401834,64.63546833584641
2021-07-05,71.5208991618904,56.10822048365541,51.2005087065586,67.25115940551858,63.20214548830372,52.748959707105236,62.10312709073302,55.12991749516126,57.2758797710105,58.99412284492637,56.99651205063067,66.90115771627663,57.18512254654167,68.4136916220279,49.542412624813466,64.97486063890243,55.231580448496764,57.655886199206996,49.29690906736268,68.27586560995553,66.81473406563957,65.30532061285425,55.87627399016767,47.72041813920674,53.55475892113974,69.38110998427715,64.72425859292008
2021-07-06,71.5208991618904,56.133084093454734,51.20924694173603,67.27123473189911,63.243919665425594,52.753517605775784,62.10982350045707,55.150042074355234,57.29203052120135,59.04530566271796,57.03415797892956,66.91175041983675,57.20409884741662,68.4136916220279,49.57195436442226,64.98001137534926,55.25696668860544,57.68088299216857,49.39083780861452,68.27586560995553,66.85574764172932,65.315044612046,55.902189802499315,47.72041813920674,53.579154643956066,69.38110998427715,64.74440741720674
2021-07-07,71.59838587064743,56.23699129014315,51.252545795597015,67.34151809718233,63.243919665425594,52.75837351315508,62.18465689667686,55.26359063578755,57.39964492324698,59.09532463619515,57.089244259615256,66.96241044182877,57.32386111070808,68.50990642613459,49.58883195529196,65.05560943611808,55.35495216455091,57.71352282299679,49.42931424302473,68.28042188537528,66.92385286999583,65.315044612046,55.996540408990974,48.10888120235782,53.69171945533705,69.45584865011467,64.78941717161428
2021-07-08,71.8163759104841,56.500348194832156,51.44853760839875,67.39971856916152,63.3439196654256,52.852701459741546,62.2383237747755,55.6001264353725,57.59144038282805,59.188125971202965,57.243044581100264,67.00642810025194,57.406894911727846,68.54316943089897,50.7971484243738,65.11191374592778,55.4581145860205,58.08410978353354,49.66789702756268,68.2908267850414,66.99177457015517,65.36862203362466,56.08784004360794,48.179447920742454,53.776622542690454,69.48658637046866,64.87073832136068
2021-07-09,71.90317103584083,56.5879372709428,51.50971219894031,67.47368834695978,63.41300186958862,52.90396103496071,62.32303005754219,55.68927762952301,57.670719100606355,59.261730041418296,57.319169037040545,67.07211935964935,57.491375885530644,68.61176350200277,50.86760668476501,65.19115140364758,55.5420802542342,58.17083356549231,49.75854704364242,68.29667540928779,67.07003110761961,65.39523002180655,56.15663986926843,48.26139186384348,53.83998959547518,69.58658637046865,64.96416330596799
2021-07-10,71.9163759104841,56.656563389091914,51.59942303887905,67.5487661315922,63.48569384254748,52.99207844137471,62.39110759632567,55.75866812277667,57.734737378207015,59.35732910075761,57.38164419932662,67.11503339036587,57.56611491259361,68.67264723977003,50.91402601524351,65.25529172188331,55.61970953966896,58.235768464724835,49.848993500389746,68.29667540928779,67.15355229252711,65.43192345439509,56.2554003272605,48.317493258267476,53.91595423847308,69.60730933416231,65.03491228209384
2021-07-11,72.00706749388439,56.74081034801863,51.680941022618484,67.5942246896918,63.55477604671049,53.07246680678422,62.46296637925425,55.83853358604001,57.81438823887338,59.44527814097239,57.485837292511775,67.16238595492763,57.639426386751,68.73309412158044,51.0068646762005,65.30910402180162,55.698495957023354,58.32055755277067,49.96608901218318,68.30252403353418,67.21576529978681,65.45853144257698,56.3298075319817,48.395058391652505,53.987548337597,69.7073093341623,65.1139060707555
